probe_id,pc2_loading_rss,pc2_max_abs_loading,pc2_dominant_day,gene_title,gene_symbol,gene_id,go_process,go_function
242458_PM_at,0.004383303371558074,0.00340195973899131,D7,Ral GEF with PH domain and SH3 binding motif 2,RALGPS2,55103,positive regulation of GTPase activity///regulation of Ral protein signal transduction///small GTPase mediated signal transduction,guanyl-nucleotide exchange factor activity
228518_PM_at,0.0043736034374854986,0.0036898169935252858,D7,immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker),IGHM///IGHG1,3507///3500,"B cell receptor signaling pathway///adaptive immune response///antibacterial humoral response///complement activation, classical pathway///defense response to Gram-negative bacterium///innate immune response///phagocytosis, engulfment///phagocytosis, recognition///positive regulation of B cell activation///B cell receptor signaling pathway///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///complement activation, classical pathway///defense response to bacterium///innate immune response///phagocytosis, engulfment///phagocytosis, recognition///positive regulation of B cell activation///proteolysis",antigen binding///contributes_to immunoglobulin receptor binding///contributes_to peptidoglycan binding///contributes_to phosphatidylcholine binding///protein binding///contributes_to single-stranded DNA binding///antigen binding///immunoglobulin receptor binding///protein binding///serine-type endopeptidase activity
209771_PM_x_at,0.004369528500535221,0.0035842546270273604,D7,CD24 molecule,CD24,100133941,B cell receptor transport into membrane raft///T cell costimulation///Wnt signaling pathway///cell activation///cell migration///chemokine receptor transport out of membrane raft///cholesterol homeostasis///glomerular parietal epithelial cell differentiation///glomerular visceral epithelial cell differentiation///immune response-regulating cell surface receptor signaling pathway///intrinsic apoptotic signaling pathway///negative regulation of transforming growth factor beta3 production///positive regulation of MAP kinase activity///positive regulation of activated T cell proliferation///positive regulation of cytosolic calcium ion concentration///positive regulation of nephron tubule epithelial cell differentiation///positive regulation of protein tyrosine kinase activity///regulation of MAPK cascade///regulation of cytokine-mediated signaling pathway///regulation of epithelial cell differentiation///regulation of phosphorylation///respiratory burst///response to estrogen///response to hypoxia///response to molecule of bacterial origin///single organismal cell-cell adhesion,protein binding///protein kinase binding///protein tyrosine kinase activator activity///signal transducer activity
224406_PM_s_at,0.004359712482782586,0.002746266761298677,D1,Fc receptor like 5,FCRL5,83416,negative regulation of B cell receptor signaling pathway///negative regulation of release of sequestered calcium ion into cytosol,
224589_PM_at,0.004347812457045484,0.0032853604973441465,D3,X inactive specific transcript (non-protein coding),XIST,7503,,
1553214_PM_a_at,0.004343897822633659,0.0030351639763255426,D0,,,,,
215666_PM_at,0.004341446816955278,0.003190057779147756,D1,"major histocompatibility complex, class II, DR beta 4",HLA-DRB4,3126,T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///interferon-gamma-mediated signaling pathway,
220173_PM_at,0.004340482450697593,0.003176956414219456,D3,basal body orientation factor 1,BBOF1,80127,motile cilium assembly,
223645_PM_s_at,0.0043286609441650315,0.0030764003161382826,D3,,,,,
230083_PM_at,0.004312151299449843,0.0036062168435524963,D1,ubiquitin specific peptidase 53,USP53,54532,biological_process///protein deubiquitination,thiol-dependent ubiquitinyl hydrolase activity
202411_PM_at,0.004286938173832666,0.003423728352095985,D7,interferon alpha inducible protein 27,IFI27,3429,activation of cysteine-type endopeptidase activity involved in apoptotic process///apoptotic signaling pathway///negative regulation of transcription from RNA polymerase II promoter///regulation of protein export from nucleus///type I interferon signaling pathway,RNA polymerase II activating transcription factor binding///lamin binding///molecular_function
1553176_PM_at,0.004278453575785971,0.0032902444925227924,D0,SH2 domain containing 1B,SH2D1B,117157,adaptive immune response///innate immune response///leukocyte activation involved in immune response///positive regulation of innate immune response///positive regulation of natural killer cell mediated immunity///regulation of immune response,"protein binding///protein binding, bridging"
224590_PM_at,0.0042766049960812885,0.003119289106748118,D3,X inactive specific transcript (non-protein coding),XIST,7503,,
215806_PM_x_at,0.00423179871405513,0.0032518981903958003,D3,TCR gamma alternate reading frame protein///T cell receptor gamma constant 2,TARP///TRGC2,445347///6967,immune response///signal transduction,transmembrane signaling receptor activity
209255_PM_at,0.00422240975019385,0.0038234048006718173,D1,kelch domain containing 10,KLHDC10,23008,,protein binding
236203_PM_at,0.004213038614231899,0.0030717544327570727,D7,"major histocompatibility complex, class II, DQ alpha 1",HLA-DQA1,3117,T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///immune response///interferon-gamma-mediated signaling pathway,MHC class II receptor activity///MHC class II receptor activity///peptide antigen binding
202708_PM_s_at,0.004188648636347826,0.003195102874095874,D3,"histone cluster 2, H2be",HIST2H2BE,8349,antibacterial humoral response///defense response to Gram-positive bacterium///innate immune response in mucosa///nucleosome assembly///nucleosome assembly,DNA binding///DNA binding///protein heterodimerization activity
239591_PM_at,0.004178520859949129,0.003080934524760168,D3,,,,,
209686_PM_at,0.004176233331036113,0.004139727789699478,D0,S100 calcium binding protein B,S100B,6285,astrocyte differentiation///axonogenesis///cell proliferation///cellular response to hypoxia///central nervous system development///innate immune response///learning or memory///long-term synaptic potentiation///memory///negative regulation of skeletal muscle cell differentiation///positive regulation of I-kappaB kinase/NF-kappaB signaling///positive regulation of apoptotic process///positive regulation of cell proliferation///regulation of cell shape///regulation of neuronal synaptic plasticity///response to glucocorticoid///response to methylmercury,RAGE receptor binding///S100 protein binding///calcium ion binding///calcium-dependent protein binding///identical protein binding///protein binding///protein homodimerization activity///protein homodimerization activity///tau protein binding///zinc ion binding
201909_PM_at,0.004161968072174075,0.0027952626443570492,D3,"ribosomal protein S4, Y-linked 1",RPS4Y1,6192,"SRP-dependent cotranslational protein targeting to membrane///multicellular organism development///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription",RNA binding///rRNA binding///structural constituent of ribosome
1552787_PM_at,0.0041193839654056685,0.0037391251326415664,D1,DNA helicase B,HELB,92797,"DNA duplex unwinding///DNA repair///DNA replication///DNA replication, synthesis of RNA primer///cellular response to DNA damage stimulus///mRNA splicing, via spliceosome///negative regulation of double-strand break repair via homologous recombination///regulation of DNA double-strand break processing",ATP binding///ATP-dependent 5'-3' DNA helicase activity///ATP-dependent RNA helicase activity///poly(A) RNA binding///single-stranded DNA-dependent ATP-dependent DNA helicase activity
211144_PM_x_at,0.004112656922893533,0.0033310179231327334,D3,TCR gamma alternate reading frame protein///T cell receptor gamma constant 2,TARP///TRGC2,445347///6967,immune response///signal transduction,transmembrane signaling receptor activity
229357_PM_at,0.0040964077967660375,0.0029708647663096474,D3,ADAM metallopeptidase with thrombospondin type 1 motif 5,ADAMTS5,11096,defense response to bacterium///extracellular matrix disassembly///protein O-linked fucosylation///proteolysis,extracellular matrix binding///heparin binding///integrin binding///metalloendopeptidase activity///metallopeptidase activity///protein binding///zinc ion binding
204364_PM_s_at,0.004016614680744144,0.0024005322131003225,D0,receptor accessory protein 1,REEP1,65055,endoplasmic reticulum tubular network organization///protein insertion into membrane///regulation of intracellular transport,microtubule binding///olfactory receptor binding///protein binding
