gene,Comp1_loading,Comp2_loading,abs_Comp1,abs_Comp2,in_M178_SREBF1_BTM,sterol_focus_gene
GSDMB,-0.009647432320077547,-0.013948690931035188,0.009647432320077547,0.013948690931035188,FALSE,FALSE
POSTN,-0.009645917240916738,-0.024526381409020685,0.009645917240916738,0.024526381409020685,FALSE,FALSE
IFNB1,-0.009644523366319376,-0.009175949827850123,0.009644523366319376,0.009175949827850123,FALSE,FALSE
TOM1,-0.00963468570647293,0.029944798665018188,0.00963468570647293,0.029944798665018188,FALSE,FALSE
ZNF101,0.009633556152962004,0.014808837422236633,0.009633556152962004,0.014808837422236633,FALSE,FALSE
SPSB1,0.009630184589948151,0.005227358959147281,0.009630184589948151,0.005227358959147281,FALSE,FALSE
LOC643648,-0.009619127732630444,-0.02136838935071207,0.009619127732630444,0.02136838935071207,FALSE,FALSE
DHCR7,-0.009616158953221253,-0.0043124642312787264,0.009616158953221253,0.0043124642312787264,FALSE,TRUE
LOC100287807,-0.009609121682799376,-0.013260649006741294,0.009609121682799376,0.013260649006741294,FALSE,FALSE
MCF2,0.009605780097126183,-0.01358957844882437,0.009605780097126183,0.01358957844882437,FALSE,FALSE
LOC100131067,-0.009602802748383973,-0.01692671990407952,0.009602802748383973,0.01692671990407952,FALSE,FALSE
METRNL,-0.009602387670710123,0.021860306069022045,0.009602387670710123,0.021860306069022045,FALSE,FALSE
NMNAT1,0.009597329467734405,0.003723931560801321,0.009597329467734405,0.003723931560801321,FALSE,FALSE
LOC651900,-0.009591306065663129,-0.010011172245984511,0.009591306065663129,0.010011172245984511,FALSE,FALSE
LOC387895,0.009585208177542283,-0.014736322241810111,0.009585208177542283,0.014736322241810111,FALSE,FALSE
LRRC37A2,-0.009581533521009322,-0.011173130710994003,0.009581533521009322,0.011173130710994003,FALSE,FALSE
SNORA21,0.009573750189091127,0.0015305617151018737,0.009573750189091127,0.0015305617151018737,FALSE,FALSE
C20orf196,-0.009569898059295683,0.009012824542334603,0.009569898059295683,0.009012824542334603,FALSE,FALSE
PPME1,-0.009565314555127106,-0.02275086920811094,0.009565314555127106,0.02275086920811094,FALSE,FALSE
ARHGEF9,-0.009562513165943705,-0.014323379666986566,0.009562513165943705,0.014323379666986566,FALSE,FALSE
UBE2D1,-0.009552990696256428,0.01570399282255092,0.009552990696256428,0.01570399282255092,FALSE,FALSE
TMSB15A,-0.009534332669266397,0.0027447138063032136,0.009534332669266397,0.0027447138063032136,FALSE,FALSE
DAPK1,-0.009531582729386088,0.020595627677968326,0.009531582729386088,0.020595627677968326,FALSE,FALSE
CRAT,0.009525722406150721,0.022463524495991094,0.009525722406150721,0.022463524495991094,FALSE,FALSE
LOC200030 /// NBPF11,-0.009521635300044948,0.005689180159493424,0.009521635300044948,0.005689180159493424,FALSE,FALSE
KLF6,-0.009516068295267726,0.004581912246035584,0.009516068295267726,0.004581912246035584,FALSE,FALSE
CXCL11,-0.009515987113342474,0.00387209946211305,0.009515987113342474,0.00387209946211305,FALSE,FALSE
TRA@ /// TRD@,-0.009510375246891405,-0.006817461562095782,0.009510375246891405,0.006817461562095782,FALSE,FALSE
HTRA1,0.009508067129950608,0.005650524029205603,0.009508067129950608,0.005650524029205603,FALSE,FALSE
C15orf37,-0.009504325297731804,0.0035496190453226323,0.009504325297731804,0.0035496190453226323,FALSE,FALSE
DGKG,0.009501859427579385,0.0287618040333298,0.009501859427579385,0.0287618040333298,FALSE,FALSE
FAM20A,-0.009500616650922626,0.007887179597517032,0.009500616650922626,0.007887179597517032,FALSE,FALSE
BRF2,-0.009495143273716576,0.011259335176903534,0.009495143273716576,0.011259335176903534,FALSE,FALSE
IRAK2,-0.009493115150039151,0.004365736360559796,0.009493115150039151,0.004365736360559796,FALSE,FALSE
FAM3B,-0.009490117927125005,-0.02220873888344476,0.009490117927125005,0.02220873888344476,FALSE,FALSE
TFCP2L1,-0.009489937559062862,-0.018652610077628404,0.009489937559062862,0.018652610077628404,FALSE,FALSE
C1QB,0.00948720116912869,0.016855157222899278,0.00948720116912869,0.016855157222899278,FALSE,FALSE
MFSD8,0.009478499161517412,-0.022329189802875057,0.009478499161517412,0.022329189802875057,FALSE,FALSE
ANKRD57,0.009470020725917658,0.018200669967580366,0.009470020725917658,0.018200669967580366,FALSE,FALSE
KIR3DL1,-0.009461800561602469,-0.005065968099862798,0.009461800561602469,0.005065968099862798,FALSE,FALSE
AQP10,-0.009456013922773178,-0.005477513555729081,0.009456013922773178,0.005477513555729081,FALSE,FALSE
CRYM,0.009452322534904977,0.01422380720940837,0.009452322534904977,0.01422380720940837,FALSE,FALSE
DENND3,-0.009449352178723669,0.03151414921203926,0.009449352178723669,0.03151414921203926,FALSE,FALSE
TMEM186,0.00944078419405929,-0.008662285187544819,0.00944078419405929,0.008662285187544819,FALSE,FALSE
RNF40,-0.009440341634160559,0.01480161167635649,0.009440341634160559,0.01480161167635649,FALSE,FALSE
PRDXDD1P,-0.009434841652482432,-0.012944113331817018,0.009434841652482432,0.012944113331817018,FALSE,FALSE
ZNF594,0.009431683629812511,-0.0019455111968281179,0.009431683629812511,0.0019455111968281179,FALSE,FALSE
LOC100288442 /// LOC100289169 /// LOC728734 /// LOC728741 /// LOC729602 /// NPIP /// NPIPL2 /// NPIPL3,-0.009430577949899124,6.050172349698844e-4,0.009430577949899124,6.050172349698844e-4,FALSE,FALSE
TMEM62,0.009427437315425648,0.01934591633393047,0.009427437315425648,0.01934591633393047,FALSE,FALSE
IQCG,0.009423719783207876,-0.0048167857828451495,0.009423719783207876,0.0048167857828451495,FALSE,FALSE
TUBB1,0.009422165079311045,-4.138001427673398e-4,0.009422165079311045,4.138001427673398e-4,FALSE,FALSE
ZNF479,-0.009417712424986352,-0.016601557943404264,0.009417712424986352,0.016601557943404264,FALSE,FALSE
C22orf32,0.009411507543538573,-0.012527035402733132,0.009411507543538573,0.012527035402733132,FALSE,FALSE
GLCE,-0.009410081028558925,-0.004133308533989701,0.009410081028558925,0.004133308533989701,FALSE,FALSE
QSOX1,-0.009407306774994677,0.028173300268174977,0.009407306774994677,0.028173300268174977,FALSE,FALSE
GABRA5,0.00940211940274587,-0.013027747904312817,0.00940211940274587,0.013027747904312817,FALSE,FALSE
ESAM,0.00940161708423943,-0.011024934390040406,0.00940161708423943,0.011024934390040406,FALSE,FALSE
AHRR,0.009397854672509972,0.0323140135789767,0.009397854672509972,0.0323140135789767,FALSE,FALSE
ZNF814,-0.009391645254302259,-0.0029638196602699597,0.009391645254302259,0.0029638196602699597,FALSE,FALSE
MED31,0.009388497502820028,-0.014686064768477652,0.009388497502820028,0.014686064768477652,FALSE,FALSE
LOC221710,0.009380677523156085,0.010257328481120102,0.009380677523156085,0.010257328481120102,FALSE,FALSE
SYCP2L,-0.0093785201596463,-0.01178931437715128,0.0093785201596463,0.01178931437715128,FALSE,FALSE
F5,-0.009373871692510688,0.02175144564328053,0.009373871692510688,0.02175144564328053,FALSE,FALSE
POMZP3 /// ZP3,-0.009366247474242612,0.00453080858330532,0.009366247474242612,0.00453080858330532,FALSE,FALSE
OSBPL5,0.00935906460307913,0.005395557978471281,0.00935906460307913,0.005395557978471281,FALSE,FALSE
TXLNA,-0.009356712693932633,-0.002509564186946166,0.009356712693932633,0.002509564186946166,FALSE,FALSE
IGH@ /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100126583 /// LOC100290320 /// LOC100291190,0.009354965593943238,-0.013265271695872449,0.009354965593943238,0.013265271695872449,FALSE,FALSE
STON1,0.009354359498944257,0.00906281216636644,0.009354359498944257,0.00906281216636644,FALSE,FALSE
MSRB2,-0.009348081622700696,0.007939598548099811,0.009348081622700696,0.007939598548099811,FALSE,FALSE
LMOD3,0.009338828017704907,9.410937194033833e-4,0.009338828017704907,9.410937194033833e-4,FALSE,FALSE
APPL2,-0.009328907402196855,-0.008880684363246849,0.009328907402196855,0.008880684363246849,FALSE,FALSE
NFIB,-0.009326747169720546,-0.022149650589920616,0.009326747169720546,0.022149650589920616,FALSE,FALSE
ZNF204P,0.009324767813545874,0.015998410199773307,0.009324767813545874,0.015998410199773307,FALSE,FALSE
LOC100134822 /// LOC643313,-0.009320292849936044,0.02009641872643853,0.009320292849936044,0.02009641872643853,FALSE,FALSE
EXPH5,0.009308604828911902,-0.0015364457134388098,0.009308604828911902,0.0015364457134388098,FALSE,FALSE
TMEM95,-0.009305454968212607,-0.00939696276497161,0.009305454968212607,0.00939696276497161,FALSE,FALSE
CXorf27,-0.009304978876836543,8.046843301591461e-4,0.009304978876836543,8.046843301591461e-4,FALSE,FALSE
LOC100289297,-0.009304471858106204,0.014398039637420404,0.009304471858106204,0.014398039637420404,FALSE,FALSE
SLC39A8,0.009295136821681932,-0.006466927564970978,0.009295136821681932,0.006466927564970978,FALSE,FALSE
TYMP,-0.009281442645934881,0.02006854072002003,0.009281442645934881,0.02006854072002003,FALSE,FALSE
CLN5,-0.009278874183475927,-0.005052452547821575,0.009278874183475927,0.005052452547821575,FALSE,FALSE
C1orf198,0.009277699795641699,0.006471690168504445,0.009277699795641699,0.006471690168504445,FALSE,FALSE
LILRP2,-0.009276988741966039,-0.004821931672297062,0.009276988741966039,0.004821931672297062,FALSE,FALSE
SDC2,-0.009262790724666533,0.014431886175532973,0.009262790724666533,0.014431886175532973,FALSE,FALSE
HERC5,-0.009257571116847245,-0.0032352700469356734,0.009257571116847245,0.0032352700469356734,FALSE,FALSE
LIPC,0.00925028480047505,0.013430141195521262,0.00925028480047505,0.013430141195521262,FALSE,FALSE
MATK,0.009243824687276525,-0.011050829591387291,0.009243824687276525,0.011050829591387291,FALSE,FALSE
JUN,-0.00924340808056828,0.01428675537899112,0.00924340808056828,0.01428675537899112,FALSE,FALSE
C1orf65,0.009242995191272821,-0.008524398681503332,0.009242995191272821,0.008524398681503332,FALSE,FALSE
TOB2,-0.009234586035688044,-0.014866208213780449,0.009234586035688044,0.014866208213780449,FALSE,FALSE
CCDC78,0.009231622652435392,0.008172836144097395,0.009231622652435392,0.008172836144097395,FALSE,FALSE
FUT11,0.009228286462280307,-0.006736055519426273,0.009228286462280307,0.006736055519426273,FALSE,FALSE
KLRD1,0.009217743985930608,-0.019152086461024686,0.009217743985930608,0.019152086461024686,FALSE,FALSE
TNFSF8,0.009215371504904655,0.026352943700047447,0.009215371504904655,0.026352943700047447,FALSE,FALSE
GRAMD1C,-0.009210574167049481,0.014779893750946136,0.009210574167049481,0.014779893750946136,FALSE,FALSE
GTF2F2,0.009206718068043889,0.004753181760347313,0.009206718068043889,0.004753181760347313,FALSE,FALSE
TM7SF2,0.009205021016623361,-5.707989703956955e-4,0.009205021016623361,5.707989703956955e-4,FALSE,FALSE
FUT4,-0.0091953117289337,0.026244942360208825,0.0091953117289337,0.026244942360208825,FALSE,FALSE
CECR6,0.009189676545411786,0.013957793322182338,0.009189676545411786,0.013957793322182338,FALSE,FALSE
ZNF480,-0.009179785697571224,-0.02400283503758416,0.009179785697571224,0.02400283503758416,FALSE,FALSE
TMEM159,0.009176364335789689,0.02362193379797699,0.009176364335789689,0.02362193379797699,FALSE,FALSE
BCL2L14,-0.009168034381712598,-0.001693194986688047,0.009168034381712598,0.001693194986688047,FALSE,FALSE
MARCO,-0.00916773821547727,0.03214782080388434,0.00916773821547727,0.03214782080388434,FALSE,FALSE
GDPD1,-0.009167539275591118,-0.006506145652419743,0.009167539275591118,0.006506145652419743,FALSE,FALSE
STK3,-0.009166318234713103,-0.0069957588891150215,0.009166318234713103,0.0069957588891150215,FALSE,FALSE
PBX4,0.009162284945243864,0.015468308342400539,0.009162284945243864,0.015468308342400539,FALSE,FALSE
HIST2H2BE,-0.009159742868719916,0.023459683110860875,0.009159742868719916,0.023459683110860875,FALSE,FALSE
GLOD5,0.009157894458089138,0.004015169714030754,0.009157894458089138,0.004015169714030754,FALSE,FALSE
RNF10,-0.009151019766225045,-0.0054150229921631834,0.009151019766225045,0.0054150229921631834,FALSE,FALSE
SLC35A5,0.009144260371927308,-0.005410852104106329,0.009144260371927308,0.005410852104106329,FALSE,FALSE
LOC729799,0.009140047198791409,-1.6471021352656716e-4,0.009140047198791409,1.6471021352656716e-4,FALSE,FALSE
CD14,-0.009138338607758067,0.025857119465981616,0.009138338607758067,0.025857119465981616,FALSE,FALSE
UTS2,0.009130515997270855,0.011087322341364596,0.009130515997270855,0.011087322341364596,FALSE,FALSE
MYH3,0.009121923151159889,0.01566663885322463,0.009121923151159889,0.01566663885322463,FALSE,FALSE
ARHGAP31,-0.009119558325657974,0.0032252075998827393,0.009119558325657974,0.0032252075998827393,FALSE,FALSE
TMEM151B,0.009119407168920955,0.0015311986544626643,0.009119407168920955,0.0015311986544626643,FALSE,FALSE
BRPF3,-0.009114866048051581,-0.005012659682480952,0.009114866048051581,0.005012659682480952,FALSE,FALSE
FCGBP,0.009114687152838988,-0.002673714651848662,0.009114687152838988,0.002673714651848662,FALSE,FALSE
PKD1L1,0.009109325301196392,-0.004877358563072817,0.009109325301196392,0.004877358563072817,FALSE,FALSE
SH3TC1,-0.009102292858492496,0.02935794919549447,0.009102292858492496,0.02935794919549447,FALSE,FALSE
SGCE,0.00910129605678673,-0.01423894253042633,0.00910129605678673,0.01423894253042633,FALSE,FALSE
FKBP1A,-0.009097292298545648,0.001184994482575603,0.009097292298545648,0.001184994482575603,FALSE,FALSE
KIF3C,0.009097039876678393,-0.003723091314722746,0.009097039876678393,0.003723091314722746,FALSE,FALSE
BZRAP1,0.009096756291396571,0.0019300363984304707,0.009096756291396571,0.0019300363984304707,FALSE,FALSE
OLR1,0.009093439923677473,0.030918522867380383,0.009093439923677473,0.030918522867380383,FALSE,FALSE
HOXB8,0.009089173419376331,9.701628050548388e-4,0.009089173419376331,9.701628050548388e-4,FALSE,FALSE
UMPS,0.009089067334451405,-0.005576043872775154,0.009089067334451405,0.005576043872775154,FALSE,FALSE
PGRMC1,0.00908499378600249,0.011185237939811783,0.00908499378600249,0.011185237939811783,FALSE,FALSE
C1orf113,-0.009083269821348739,-0.004683031970319591,0.009083269821348739,0.004683031970319591,FALSE,FALSE
RAB4A /// SPHAR,0.00907990373681138,0.01826286371390921,0.00907990373681138,0.01826286371390921,FALSE,FALSE
GUCA1A,0.009071410800023577,-0.0035828837549127072,0.009071410800023577,0.0035828837549127072,FALSE,FALSE
AKAP14,-0.00906610456941777,-0.006849338874951435,0.00906610456941777,0.006849338874951435,FALSE,FALSE
PLIN2,-0.009061582427338585,0.01068590523520247,0.009061582427338585,0.01068590523520247,FALSE,FALSE
ABCC8,0.00905629541086329,-0.012402071766075927,0.00905629541086329,0.012402071766075927,FALSE,FALSE
NETO1,0.009054812710567194,-0.00472770594522593,0.009054812710567194,0.00472770594522593,FALSE,FALSE
JRKL,0.009052984660108725,-0.005102638063179437,0.009052984660108725,0.005102638063179437,FALSE,FALSE
IL15RA,-0.009040183270543305,0.009516524344237286,0.009040183270543305,0.009516524344237286,FALSE,FALSE
HMGB4,-0.009033813519902166,-0.001014270137312901,0.009033813519902166,0.001014270137312901,FALSE,FALSE
LPAR6,-0.009030759619982828,0.020225039297214073,0.009030759619982828,0.020225039297214073,FALSE,FALSE
FAM26F,0.009028305301159834,0.018430815235810114,0.009028305301159834,0.018430815235810114,FALSE,FALSE
OBFC2A,-0.009027392273286328,-1.8582642793979172e-4,0.009027392273286328,1.8582642793979172e-4,FALSE,FALSE
PDLIM1,0.00902642203628293,-0.00837021400585056,0.00902642203628293,0.00837021400585056,FALSE,FALSE
TMEM156,0.009026010899415406,-0.015343272645579244,0.009026010899415406,0.015343272645579244,FALSE,FALSE
ZNF343,-0.009024621248621266,-0.009591099975225021,0.009024621248621266,0.009591099975225021,FALSE,FALSE
ANKRD29,-0.009021944388283729,-0.007588230141247337,0.009021944388283729,0.007588230141247337,FALSE,FALSE
PRR5,-0.009020776517310149,-0.009165722289065276,0.009020776517310149,0.009165722289065276,FALSE,FALSE
S1PR5,0.009018189357438292,-0.009830475601595196,0.009018189357438292,0.009830475601595196,FALSE,FALSE
ZNF341,0.00900646819983904,-0.011823817897376049,0.00900646819983904,0.011823817897376049,FALSE,FALSE
KMO,0.009003531184203722,-0.012427335101255509,0.009003531184203722,0.012427335101255509,FALSE,FALSE
MXRA7,0.00900022847251603,-0.016803231173114958,0.00900022847251603,0.016803231173114958,FALSE,FALSE
FBXW10,0.008999858110556069,0.0025913749505004336,0.008999858110556069,0.0025913749505004336,FALSE,FALSE
MRPL50,-0.00898818591282175,0.015444113609508463,0.00898818591282175,0.015444113609508463,FALSE,FALSE
STS,-0.008980894189365608,0.010761647451102833,0.008980894189365608,0.010761647451102833,FALSE,FALSE
TIFA,0.008972373415984733,-0.00879250911620118,0.008972373415984733,0.00879250911620118,FALSE,FALSE
ZNF124,0.008965267186825568,0.0025884132302328756,0.008965267186825568,0.0025884132302328756,FALSE,FALSE
ZHX3,-0.008963936976137434,-0.0032009597216673302,0.008963936976137434,0.0032009597216673302,FALSE,FALSE
GRHL1,-0.008959141365117176,-0.007602556104144834,0.008959141365117176,0.007602556104144834,FALSE,FALSE
MFSD2A,-0.008957688051077195,0.020138235037470323,0.008957688051077195,0.020138235037470323,FALSE,FALSE
CENPW,-0.008946363931074813,0.024731932207019705,0.008946363931074813,0.024731932207019705,FALSE,FALSE
LOC100287696,-0.008944356451911327,-0.02275203429838129,0.008944356451911327,0.02275203429838129,FALSE,FALSE
CROCCL1,-0.008940091177477752,-0.025174008158790222,0.008940091177477752,0.025174008158790222,FALSE,FALSE
GEMIN5,0.008938122982689742,-0.011594566696539101,0.008938122982689742,0.011594566696539101,FALSE,FALSE
QRFPR,0.008935471015609892,-1.2725925208332357e-4,0.008935471015609892,1.2725925208332357e-4,FALSE,FALSE
GAP43,0.008930508443841918,-0.012953813104107165,0.008930508443841918,0.012953813104107165,FALSE,FALSE
MUTED /// TXNDC5,-0.008923988765841386,0.009439375240266574,0.008923988765841386,0.009439375240266574,FALSE,FALSE
UST,0.008921910944310057,-0.01802075413983632,0.008921910944310057,0.01802075413983632,FALSE,FALSE
MBIP,-0.00890824158695661,0.008765822611303407,0.00890824158695661,0.008765822611303407,FALSE,FALSE
RGMB,0.008898513702790217,0.011935250844862296,0.008898513702790217,0.011935250844862296,FALSE,FALSE
LOC100240728,-0.008888500396684972,-0.016382704634490455,0.008888500396684972,0.016382704634490455,FALSE,FALSE
LOC440122,0.008883910542449781,-0.0189680481450777,0.008883910542449781,0.0189680481450777,FALSE,FALSE
